n_trades,win_rate,profit_factor,expectancy_pct,avg_win_pct,avg_loss_pct,total_return_pct,ann_return_pct,max_dd_pct,sharpe,avg_bars_held,score,timeframe,require_above_vwap,momentum_mode,momentum_lookback,momentum_min_gain_atr,hod_dist_atr,hod_day_gain_atr,relvol_min,pullback_def,min_pullback_bars,max_pullback_bars,pullback_hold_ema,max_retrace_atr,market_filter,in_play_filter,in_play_gain_adr,in_play_relvol,rsi_filter,rsi_min,rsi_max,macd_filter,macd_rising,stop_mode,stop_atr_mult,stop_pct,stop_cap_pct,target_mode,target_rr,target_pct,trail_mode,trail_atr_mult,trail_pct,trail_activate_rr,entry_start_min,entry_end_min,eod_exit_min,intrabar,sizing_mode,risk_per_trade_pct,pos_leverage_cap,max_concurrent
260,40.76923076923077,0.5025436583499647,-0.09613880888026459,0.23822374355845333,-0.32628446185756393,-36.48279881762981,-99.8675006476329,-36.85097804985865,-12.13945191281107,6.7153846153846155,-74.90828784255913,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
270,33.7037037037037,0.5038469737718843,-0.08150734577054251,0.24558516701451397,-0.24779460087356006,-36.54349147215101,-99.8693371507676,-36.54349147215101,-12.222981238062253,4.5,-74.81523720822652,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
336,37.79761904761905,0.6666020943369013,-0.05937740734582458,0.3140946893709733,-0.2863197819057926,-36.67337656601032,-99.8731879716621,-36.67337656601032,-10.097630893086944,4.017857142857143,-75.01006484901548,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
273,37.362637362637365,0.48368721348262833,-0.0817942349565481,0.20508641627912963,-0.2529160269216892,-36.933538295517096,-99.88058535211117,-36.933538295517096,-12.277220690313673,3.6373626373626373,-75.40030744327564,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
169,43.19526627218935,0.5402774076404059,-0.13612776433724305,0.3703663460276855,-0.5212743274272409,-37.409795110282865,-99.89309622310019,-37.409795110282865,-9.393316627174084,26.159763313609467,-76.1146926654243,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
297,23.905723905723907,0.6949249648907709,-0.06881535301293656,0.6557143476874662,-0.2964330908435941,-37.89219260650405,-99.90451514702129,-38.35505125210793,-8.948343804425244,8.363636363636363,-77.06971823255802,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
179,44.134078212290504,0.5441900742760893,-0.1330473198575818,0.3599141391810325,-0.5224868724980871,-38.3932286737054,-99.91516494316096,-38.3932286737054,-10.03400073310307,23.35195530726257,-77.5898430105581,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
195,48.205128205128204,0.5547245386722885,-0.12302868788803482,0.3179521495283397,-0.5334464969686211,-38.66716496832245,-99.92050892285911,-38.66716496832245,-12.532979999307111,23.661538461538463,-78.00074745248368,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
219,26.940639269406393,0.40342200063585565,-0.11854429020335143,0.297553517924337,-0.27198035695043654,-39.03509518392474,-99.92719410564793,-39.30729395179906,-12.304998566912387,6.410958904109589,-78.68874215982427,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
236,41.94915254237288,0.358850261832247,-0.10992376958435095,0.14666355904044906,-0.2953408902694254,-39.07209906545014,-99.92783663821318,-39.11441186779018,-14.189719614300726,2.9279661016949152,-78.62930499934524,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
345,46.08695652173913,0.560356017506011,-0.06768030167248767,0.18717470761404387,-0.285540228965813,-39.07858786730895,-99.9279487634623,-39.33623247556329,-11.560988116559432,2.63768115942029,-78.7467041050906,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
227,30.39647577092511,0.40219399857311044,-0.11588071527315302,0.256485754495627,-0.27849645207091134,-39.477840891149604,-99.93454385427802,-39.634183040033854,-12.968273079700642,5.066079295154185,-79.29493241116653,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
233,33.47639484978541,0.3667142114427103,-0.11827964329201361,0.20459702899616375,-0.28075951708864477,-40.957159654507066,-99.95439192638196,-41.05397460722495,-13.040529125101385,4.090128755364807,-81.48414695811954,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
297,31.986531986531986,0.524129467181447,-0.10160958139421082,0.34987851148347326,-0.3139430904208444,-41.638965605209755,-99.96150578044669,-41.8011762471429,-12.613423055944471,9.188552188552189,-82.5395537287812,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
209,44.97607655502392,0.5617525158049471,-0.1278528277104152,0.36437986000912426,-0.5301995463681257,-42.10395355268881,-99.96574893678901,-42.103953552688814,-10.987679433959583,26.559808612440193,-83.15593032903321,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
217,46.08294930875576,0.5607010708145928,-0.12536539457752602,0.3472231291693157,-0.5292872097457669,-42.61966101678421,-99.96994329285337,-42.619661016784214,-11.816516595275699,25.331797235023043,-83.92949152517632,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
308,36.03896103896104,0.4992221520344021,-0.10339083687471864,0.2859950569284112,-0.32279101054044157,-43.508920413810536,-99.97607201279737,-43.98952227337522,-14.977594454311392,7.464285714285714,-85.50368155049814,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
238,46.21848739495798,0.5824480406340995,-0.11939346575620036,0.3603391864279331,-0.53166371372694,-43.96036501820221,-99.97871707335887,-43.960365018202204,-12.002911931918385,22.021008403361346,-85.94054752730331,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
326,44.785276073619634,0.46010655600771244,-0.10087445380612879,0.19195362063955723,-0.33839055863429635,-44.75559961955198,-99.98272537389192,-44.925434130851585,-17.228908704234534,5.564417177914111,-87.21831668497776,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
317,38.801261829652994,0.46552225892388394,-0.10659455634635548,0.2392764768767898,-0.3258839227713394,-45.697066385757054,-99.98655935638705,-46.01183485844937,-14.645561205784974,6.545741324921136,-88.70298381498174,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
345,42.608695652173914,0.39991744117960726,-0.09281866133110725,0.14517652659141736,-0.26951205842510273,-47.12818816536593,-99.99089933304144,-47.351789962680826,-15.861187184482473,2.63768115942029,-90.80408314670635,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
317,27.444794952681388,0.436951667371064,-0.10221773638018407,0.289037367455415,-0.2502142321788671,-47.52421204188488,-99.99184543234267,-47.61218179198421,-14.469820526592926,5.993690851735016,-91.33030293787698,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
333,31.83183183183183,0.43375979304902346,-0.09855493024567882,0.23717303557264657,-0.25532657948242987,-47.94471143283202,-99.99274918321423,-47.94471143283203,-14.971444397069583,4.585585585585585,-91.91706714924804,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
341,34.89736070381232,0.4181484148777336,-0.09827528284417025,0.20238110043508498,-0.2594379387461134,-48.649001097103586,-99.99405688843217,-48.649001097103586,-14.98750348729905,3.7565982404692084,-92.97350164565538,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
223,44.39461883408072,0.4857518065214661,-0.15184527765593375,0.3230818850806211,-0.5310209962923766,-49.7365279464843,-99.99565203256958,-49.7365279464843,-13.113751140789015,24.51121076233184,-94.60479191972645,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
