stage,run,window,overrides,total_return,cagr,sharpe,max_drawdown,profit_multiple_vs_spy,n_trades,win_rate,avg_R,profit_factor,avg_exposure,n_triggered,elapsed_s
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5539,0.0763,0.59,-0.2256,4.283,204,0.4069,0.315,1.445,0.6511,204,0.7
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5918,0.0688,0.488,-0.231,0.464,362,0.3536,0.228,1.274,0.8296,362,1.3
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6616,0.0884,0.687,-0.1761,5.116,262,0.3015,0.254,1.602,0.621,262,0.6
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.1321,0.1144,0.738,-0.1878,0.887,443,0.2731,0.26,1.48,0.8182,443,1.4
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5026,0.0703,0.576,-0.186,3.886,242,0.3347,0.218,1.457,0.6339,242,0.7
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.8409,0.0913,0.608,-0.2987,0.659,405,0.2914,0.197,1.344,0.8227,405,1.5
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3725,0.0542,0.429,-0.2492,2.88,169,0.3018,0.225,1.349,0.6757,169,0.8
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6403,0.0734,0.486,-0.2537,0.502,268,0.306,0.288,1.41,0.8486,268,1.4
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5358,0.0742,0.553,-0.2252,4.143,150,0.3267,0.418,1.534,0.6845,150,0.6
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3586,0.0448,0.339,-0.2703,0.281,256,0.3164,0.285,1.253,0.8483,256,1.3
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.1091,0.0174,0.192,-0.2761,0.843,217,0.2166,-0.021,1.12,0.6468,217,0.6
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5343,0.0632,0.446,-0.2858,0.419,317,0.2334,0.227,1.332,0.8412,317,1.3
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.2938,0.0439,0.368,-0.2516,2.272,199,0.2362,0.165,1.321,0.6545,199,0.7
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5875,0.0684,0.471,-0.2839,0.46,318,0.2233,0.232,1.374,0.841,318,1.4
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6935,0.0918,0.659,-0.2528,5.363,110,0.3636,0.688,1.919,0.6986,110,0.7
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6036,0.0699,0.496,-0.2895,0.473,195,0.2462,0.499,1.498,0.8694,195,1.4
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6917,0.0916,0.658,-0.2528,5.349,110,0.3636,0.687,1.916,0.6988,110,0.7
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.4644,0.0561,0.422,-0.2653,0.364,187,0.2406,0.51,1.383,0.8709,187,1.2
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.609,0.0826,0.595,-0.2339,4.709,152,0.2368,0.461,1.811,0.6906,152,0.7
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3037,0.0387,0.32,-0.3581,0.238,251,0.1713,0.252,1.243,0.849,251,1.2
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6038,0.082,0.591,-0.2339,4.669,152,0.2368,0.455,1.802,0.6909,152,0.6
exits,"{""exit.target_R"": 0.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 0.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.289,0.037,0.311,-0.3674,0.226,253,0.1739,0.251,1.231,0.8501,253,1.2
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7117,0.0938,0.735,-0.1751,5.503,332,0.3735,0.194,1.374,0.6183,332,0.6
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.0474,0.108,0.743,-0.1996,0.821,571,0.3573,0.165,1.282,0.791,571,1.3
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6984,0.0924,0.72,-0.1808,5.4,310,0.3871,0.195,1.356,0.6309,310,0.6
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.2189,0.1208,0.818,-0.2133,0.955,512,0.3848,0.219,1.314,0.8068,512,1.3
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.529,0.0734,0.61,-0.1662,4.091,372,0.2957,0.13,1.311,0.5883,372,0.6
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.4646,0.1378,0.926,-0.2259,1.148,634,0.2855,0.187,1.366,0.7784,634,1.2
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.4292,0.0614,0.514,-0.1615,3.319,333,0.3063,0.094,1.265,0.6121,333,0.6
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.7898,0.1582,1.051,-0.2485,1.403,559,0.3184,0.228,1.418,0.8085,559,1.3
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.8153,0.1046,0.782,-0.2026,6.305,285,0.3579,0.237,1.407,0.641,285,0.7
exits,"{""exit.target_R"": 3.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6664,0.0758,0.564,-0.2436,0.522,442,0.3462,0.216,1.213,0.8205,442,1.4
