score,total_return_pct,ann_return_pct,n_trades,win_rate,profit_factor,expectancy_pct,max_dd_pct,sharpe,avg_bars_held,timeframe,require_above_vwap,momentum_mode,momentum_lookback,momentum_min_gain_atr,hod_dist_atr,hod_day_gain_atr,relvol_min,pullback_def,min_pullback_bars,max_pullback_bars,pullback_hold_ema,market_filter,rsi_filter,rsi_min,rsi_max,macd_filter,macd_rising,stop_mode,stop_atr_mult,stop_pct,stop_cap_pct,target_mode,target_rr,target_pct,trail_mode,trail_atr_mult,trail_pct,trail_activate_rr,entry_start_min,entry_end_min,eod_exit_min,sizing_mode,risk_per_trade_pct,pos_leverage_cap,max_concurrent
-11.237393149094913,0.6037931793471563,2.856997840393527,31,45.16129032258065,1.3455500662354538,0.1358653998395993,-4.682372656884137,0.830779529244232,3.935483870967742,15m,True,either,4,1.0,1.0,2.0,1.7,lower_high,1,3,True,False,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.313547276442062,-3.3597424220518257,-14.272583116700133,88,37.5,1.0477623446406699,0.020006997288329866,-15.907609708780473,-0.693736481462109,5.284090909090909,15m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,2,False,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.359559864168588,-3.9308231423901163,-16.912825121512466,66,36.36363636363637,1.0297325413722829,0.013063406581918778,-14.857473443556945,-1.1972736885759037,5.136363636363637,15m,True,surge,4,1.0,1.0,2.0,1.3,lower_high,1,2,False,False,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.588582250252088,-2.7242000053374182,-11.702663003459756,107,39.25233644859813,1.0406753265947963,0.016868193412250453,-17.72876448982934,-0.32021716452880356,5.11214953271028,15m,True,either,4,1.0,1.0,2.0,1.3,lower_high,1,3,False,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.607538485965788,3.1524196882315447,15.212567003830536,28,50.0,1.2657583307314693,0.13029014151531498,-7.519916348394666,2.058768033085464,2.107142857142857,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,False,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.607538485965788,3.1524196882315447,15.212567003830536,28,50.0,1.2657583307314693,0.13029014151531498,-7.519916348394666,2.058768033085464,2.107142857142857,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,False,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.631292500873416,5.16753750650647,31.05490192382392,22,59.09090909090909,1.7834540791324287,0.3072970489752523,-5.597660014759771,3.3798942274193267,2.272727272727273,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.631292500873416,5.16753750650647,31.05490192382392,22,59.09090909090909,1.7834540791324287,0.3072970489752523,-5.597660014759771,3.3798942274193267,2.272727272727273,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.653413729602178,0.8988673451444384,4.276356711858198,31,45.16129032258065,1.2585049513725166,0.11249331070438778,-6.104562149493232,0.9297926789676186,4.096774193548387,15m,True,either,4,1.0,1.0,2.0,1.7,lower_high,1,2,False,False,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.69993675832007,-4.789589710265152,-19.84172042318718,75,36.0,1.0149218202583465,0.006218892417572756,-13.820694096109836,-1.2195917160693581,5.333333333333333,15m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,2,True,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.752919922334122,3.5070382518632037,17.030776350704357,27,51.851851851851855,1.286846926259426,0.14362871075065275,-7.51991634839465,2.217631309573519,2.185185185185185,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,False,True,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.764891645099784,-2.7295531421360764,-12.002817704270807,106,39.62264150943396,1.0170950680538933,0.007325469265820704,-18.070677005927415,-0.5278029826482152,5.452830188679245,15m,True,either,4,1.0,1.0,2.0,1.3,lower_high,1,3,False,False,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.768574109886444,4.03025589749344,21.517519820329923,24,54.166666666666664,1.6393885971682294,0.2500928012132129,-5.597660014759769,3.1717978690790214,2.1666666666666665,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.768574109886444,4.03025589749344,21.517519820329923,24,54.166666666666664,1.6393885971682294,0.2500928012132129,-5.597660014759769,3.1717978690790214,2.1666666666666665,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.84725419120634,-4.936907143151414,-20.857530855949758,74,35.13513513513514,1.0097451643999813,0.004116327810398132,-13.82069409610985,-2.0794530166488343,5.391891891891892,15m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,2,True,False,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.885212360933506,3.376048762362749,16.35657362825176,27,51.851851851851855,1.2919736647351407,0.1454319240863812,-7.522522246592511,2.1651300125765442,2.185185185185185,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,False,True,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.900324843554168,5.3985051638257175,32.607252252261375,21,61.904761904761905,1.8274841111293345,0.3318304338705736,-5.597660014759771,3.5184173487070125,2.380952380952381,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.900324843554168,5.3985051638257175,32.607252252261375,21,61.904761904761905,1.8274841111293345,0.3318304338705736,-5.597660014759771,3.5184173487070125,2.380952380952381,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.920309559913076,-3.085351697472649,-13.170281627548885,95,37.89473684210526,1.0890660201151228,0.036842883222929536,-17.669915724880852,-0.5463548769940456,5.2,15m,True,either,4,1.0,1.0,2.0,1.3,lower_high,1,2,False,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.946758594329904,-4.58911990556552,-19.510886943975013,78,35.8974358974359,1.0396150646550781,0.016402035268985485,-14.715277377528766,-1.478471453700655,5.410256410256411,15m,True,either,4,1.0,1.0,2.0,1.3,lower_high,1,2,True,False,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-11.96308690823574,-4.057989798712802,-17.419755488899934,69,36.231884057971016,1.0664604693599213,0.02892226291403018,-15.810194219045876,-1.1882164780797229,5.130434782608695,15m,True,surge,4,1.0,1.0,2.0,1.3,lower_high,1,2,False,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.031447240350092,2.5760703193912438,12.992636790747468,25,48.0,1.573683751067018,0.22350574716926758,-4.21503511948267,1.85253269743424,4.32,15m,True,either,4,1.5,1.0,2.0,1.7,lower_high,1,2,True,False,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.031447240350092,2.5760703193912438,12.992636790747468,25,48.0,1.573683751067018,0.22350574716926758,-4.21503511948267,1.85253269743424,4.32,15m,True,either,4,1.5,1.0,2.0,1.7,lower_high,1,2,True,False,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.033421091721095,-3.2019727734913905,-13.96014274264764,87,36.7816091954023,1.0610504420390634,0.02589873573368026,-17.662896636459408,-0.8916939078363147,5.436781609195402,15m,True,either,4,1.0,1.0,2.0,1.3,lower_high,1,2,False,False,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.04010413650254,4.2587258708773446,22.839560574101192,23,56.52173913043478,1.6765184918964706,0.27000570708450455,-5.597660014759769,3.304390097242403,2.260869565217391,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.04010413650254,4.2587258708773446,22.839560574101192,23,56.52173913043478,1.6765184918964706,0.27000570708450455,-5.597660014759769,3.304390097242403,2.260869565217391,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.179328974047692,0.34157075315626173,1.5879299473988695,34,38.23529411764706,1.1008885037673855,0.042153646908199296,-9.04179945440791,-1.1731116599955727,5.323529411764706,15m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,False,True,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.311815113726016,3.8003150070076153,20.19844592314064,21,52.38095238095238,1.6972023357400732,0.2386795548032771,-3.2242602414672654,2.9660819936879825,3.380952380952381,15m,True,either,4,1.5,1.0,2.0,1.7,lower_high,1,3,False,True,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.311815113726016,3.8003150070076153,20.19844592314064,21,52.38095238095238,1.6972023357400732,0.2386795548032771,-3.2242602414672654,2.9660819936879825,3.380952380952381,15m,True,either,4,1.5,1.0,2.0,1.7,lower_high,1,3,False,True,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.377626712356037,0.6452538442766276,3.01625344330132,31,38.70967741935484,1.2122216716614087,0.08270961290984888,-7.045761113265328,-1.2560940282677973,5.258064516129032,15m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,True,True,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.377626712356037,0.6452538442766276,3.01625344330132,31,38.70967741935484,1.2122216716614087,0.08270961290984888,-7.045761113265328,-1.2560940282677973,5.258064516129032,15m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,True,True,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.444968527987832,3.4099166896580435,17.985057790172853,27,51.851851851851855,1.2222300823396743,0.10960342940902418,-8.709770435291752,1.720496819955757,2.2222222222222223,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,False,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.444968527987832,3.4099166896580435,17.985057790172853,27,51.851851851851855,1.2222300823396743,0.10960342940902418,-8.709770435291752,1.720496819955757,2.2222222222222223,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,False,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.594861919232919,1.5126556405084202,7.278117144864127,26,46.15384615384615,1.4941650952390562,0.19497267337504384,-4.215035119482679,1.3944421257373447,4.269230769230769,15m,True,either,4,1.0,1.0,2.0,1.7,lower_high,1,2,True,False,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.713278184078089,-5.330101012914723,-21.87198834580235,80,36.25,1.029795441301842,0.012201168960970333,-14.766354342326734,-1.2254948257578206,5.3,15m,True,either,4,1.0,1.0,2.0,1.3,lower_high,1,2,True,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.717860935971515,3.6370242816743614,19.2686673879108,26,53.84615384615385,1.2416150383468938,0.12181525491808262,-8.709770435291752,1.8340867360881044,2.3076923076923075,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,False,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.722067399047678,3.634104003878913,19.252091657238868,26,53.84615384615385,1.248341643138005,0.12453194545950483,-8.712342805853183,1.8322659356909938,2.3076923076923075,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,False,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-12.88792163942357,2.724208481310053,13.778492448607093,22,50.0,1.5830596230874465,0.20426893088128495,-3.224260241467248,2.3625973391867237,3.3636363636363638,15m,True,either,4,1.0,1.0,2.0,1.7,lower_high,1,3,False,True,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.114592660056779,3.684237347323105,19.829483603294975,22,54.54545454545455,1.647702266821028,0.26614727562355633,-5.597660014759769,3.0709404444495885,2.090909090909091,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,True,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.114592660056779,3.684237347323105,19.829483603294975,22,54.54545454545455,1.647702266821028,0.26614727562355633,-5.597660014759769,3.0709404444495885,2.090909090909091,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,True,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.161043039189215,4.137786968190671,24.717114550529963,21,57.142857142857146,1.7261578337859351,0.29838655925134916,-5.597660014759771,2.809615395410354,2.0952380952380953,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,True,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.161043039189215,4.137786968190671,24.717114550529963,21,57.142857142857146,1.7261578337859351,0.29838655925134916,-5.597660014759771,2.809615395410354,2.0952380952380953,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,True,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.295361742386266,0.7517955840188328,3.4762964462548673,30,50.0,1.1896545011082722,0.09420461993488444,-8.094314652810198,0.7773774025884469,1.9666666666666666,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,False,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.295361742386266,0.7517955840188328,3.4762964462548673,30,50.0,1.1896545011082722,0.09420461993488444,-8.094314652810198,0.7773774025884469,1.9666666666666666,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,False,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.386882608373218,3.9119473990066655,21.151116193264908,21,57.142857142857146,1.6864884457967555,0.28872114750213024,-5.597660014759769,3.2109567981042995,2.1904761904761907,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,True,True,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.391140664645805,3.9090193744443003,21.134048211088707,21,57.142857142857146,1.7000847045445056,0.29208466912484343,-5.600320078180212,3.2082335627229672,2.1904761904761907,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,True,True,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.432336907385334,4.366493099994551,26.216574507047174,20,60.0,1.7687733322967105,0.3237010889052413,-5.597660014759771,2.958654696434564,2.2,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,True,True,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.436607771819158,4.363552267270943,26.197200633180138,20,60.0,1.783734583159233,0.32723278660909016,-5.600320078180201,2.955902751059709,2.2,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,True,True,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.47828161692005,-5.543095469258241,-23.16245753742252,79,36.70886075949367,1.0008393198267584,0.00036538258111263445,-15.870372295323618,-1.2579942972947,4.822784810126582,15m,True,surge,4,1.0,1.0,2.0,1.3,lower_high,1,3,False,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.484550546444666,0.5684378922177658,2.687957123395157,27,44.44444444444444,1.429362938042968,0.17052650371479258,-5.105976877324863,0.8985920830334095,4.148148148148148,15m,True,either,4,1.0,1.0,2.0,1.7,lower_high,1,2,True,False,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.54772917515525,0.9994281512498482,4.641763245649799,29,51.724137931034484,1.2064872620118348,0.10462215971975958,-8.094314652810198,0.8986305911147766,2.0344827586206895,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,False,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.569306478504995,2.1867329850801864,11.259680425101104,24,54.166666666666664,1.6099330501439735,0.24069300047241216,-5.512078927170363,1.9413416415984504,1.9166666666666667,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,True,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.569306478504995,2.1867329850801864,11.259680425101104,24,54.166666666666664,1.6099330501439735,0.24069300047241216,-5.512078927170363,1.9413416415984504,1.9166666666666667,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,True,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.675164378756659,1.7687215007442303,8.784937600542975,23,47.82608695652174,1.4929726886690842,0.1751670683450666,-3.8877717590017764,1.7267781127457624,3.260869565217391,15m,True,either,4,1.0,1.0,2.0,1.7,lower_high,1,3,False,True,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.691538997409094,3.064500466176079,17.58855034618232,22,59.09090909090909,1.7500544882413522,0.2970427208943787,-5.512078927170343,1.9794128807144498,2.0,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,True,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.691538997409094,3.064500466176079,17.58855034618232,22,59.09090909090909,1.7500544882413522,0.2970427208943787,-5.512078927170343,1.9794128807144498,2.0,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,True,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.818147053708985,2.4378924098761967,12.615034246509405,23,56.52173913043478,1.6460672084952954,0.26019721935497336,-5.512078927170363,2.095610964658003,2.0,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,True,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.818147053708985,2.4378924098761967,12.615034246509405,23,56.52173913043478,1.6460672084952954,0.26019721935497336,-5.512078927170363,2.095610964658003,2.0,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,False,True,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.938222153844338,3.3178173097408337,19.148229272299222,21,61.904761904761905,1.7928358558821889,0.3210878044525155,-5.512078927170343,2.140810621969639,2.0952380952380953,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,True,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.938222153844338,3.3178173097408337,19.148229272299222,21,61.904761904761905,1.7928358558821889,0.32108780445251556,-5.512078927170343,2.140810621969639,2.0952380952380953,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,True,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.957509278709313,2.3973759389365634,12.395505827381847,26,50.0,1.1851014777254207,0.09480289464870902,-8.709770435291752,1.2228409684685813,2.076923076923077,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,False,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-13.957509278709313,2.3973759389365634,12.395505827381847,26,50.0,1.1851014777254207,0.09480289464870902,-8.709770435291752,1.2228409684685813,2.076923076923077,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,True,False,False,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.130739295000284,3.168090712379601,18.22433792705258,21,57.142857142857146,1.5659383597516956,0.2325505448784313,-5.597660014759771,2.1479910269071514,2.238095238095238,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,2,True,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.130739295000284,3.168090712379601,18.22433792705258,21,57.142857142857146,1.5659383597516956,0.2325505448784313,-5.597660014759771,2.1479910269071514,2.238095238095238,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,2,True,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.236803285387769,2.619368117538823,13.602513859217314,25,52.0,1.2104198279566492,0.10973652995079625,-8.712342805853183,1.3421695389237949,2.16,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,3,True,False,True,50.0,80.0,True,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.24639888907342,2.0524311183064636,10.54029075927765,23,52.17391304347826,1.439443561167591,0.17935885191776596,-5.597660014759769,1.978062290438456,2.130434782608696,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,2,False,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.24639888907342,2.0524311183064636,10.54029075927765,23,52.17391304347826,1.439443561167591,0.17935885191776602,-5.597660014759769,1.978062290438456,2.130434782608696,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,2,False,True,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.404162798232345,3.3946672091475394,19.624709733953893,20,60.0,1.6045983493145273,0.25457327381367756,-5.597660014759771,2.3032558561643732,2.35,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,2,True,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.408406278615054,3.391753760475047,19.606617701597195,20,60.0,1.618170918506597,0.2581049715175265,-5.600320078180201,2.300604728791498,2.35,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,2,True,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.522272590236497,2.2765574171433878,11.74290557180484,22,54.54545454545455,1.4720449761010104,0.196961710360687,-5.597660014759769,2.126975151087231,2.227272727272727,30m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,2,False,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
-14.52648456458918,2.2736754745009247,11.727375757078207,22,54.54545454545455,1.483459772901166,0.2001723446369132,-5.600320078180212,2.124453858286228,2.227272727272727,30m,True,either,4,1.0,1.0,2.0,1.3,red_or_lh,1,2,False,True,True,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,risk,1.0,2.0,4
